age,gender,address,family_size,parent_status,mother_education,father_education,mother_job,father_job,reason,guardian,travel_time,study_time,past_failures,school_support,family_support,paid_classes,activities,nursery,higher_education_goal,internet_access,romantic_relationship,family_relations,free_time,go_out,workday_alcohol,weekend_alcohol,health_status,absences,attendance_rate,grade_period1,grade_period2,final_grade,passed,parent_edu_avg,alcohol_total,support_score,academic_history,grade_improvement,absence_category,study_efficiency,at_risk_score
21,1,1,0,1,2.0,2.0,1,2,1,2,1,1,1,0,1,0,0,0,1,0,0,3,5,2,5,4,1.0,8,83.6,11,9,7,0,2.0,9,1,10.0,-2,2,0.3333333333333333,12
15,0,1,0,1,2.0,3.0,0,2,3,1,1,1,0,0,0,0,0,1,1,1,0,2,2,2,5,3,3.0,3,93.1,8,11,11,1,2.5,8,0,9.5,3,1,0.3333333333333333,8
16,1,1,0,1,2.0,4.0,3,2,0,1,3,2,2,0,1,1,1,1,1,1,0,1,1,3,4,2,,5,79.1,4,0,0,0,3.0,6,1,2.0,-4,1,0.5,11
17,0,1,0,0,4.0,4.0,2,3,0,1,2,1,0,0,0,0,0,1,1,1,1,5,5,4,4,2,3.0,0,100.0,11,13,12,1,4.0,6,0,12.0,2,0,0.2,6
15,0,1,0,0,2.0,4.0,1,1,1,0,1,2,0,1,0,0,0,1,1,1,0,1,5,5,5,5,3.0,0,100.0,11,14,15,1,3.0,10,1,12.5,3,0,0.3333333333333333,10
20,1,0,1,1,3.0,3.0,3,4,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,3,5,2.0,1,96.5,12,15,14,1,3.0,8,0,13.5,3,0,0.5,8
15,1,1,0,1,4.0,3.0,4,1,0,0,4,2,1,0,1,1,0,1,1,0,0,1,4,1,2,2,3.0,1,94.7,16,16,16,1,3.5,4,1,16.0,0,0,1.0,6
16,1,0,0,1,2.0,1.0,3,3,0,2,1,2,0,0,1,1,0,1,1,1,0,3,5,4,5,3,4.0,4,95.2,12,16,17,1,1.5,8,1,14.0,4,1,0.4,8
19,1,1,0,1,4.0,3.0,4,0,3,0,2,4,0,0,1,0,0,0,1,0,1,1,4,1,1,3,4.0,1,94.6,18,20,20,1,3.5,4,1,19.0,2,0,2.0,4
15,0,1,1,1,4.0,2.0,2,4,0,1,1,2,0,0,1,1,1,1,1,1,0,3,3,2,2,3,5.0,0,100.0,13,19,20,1,3.0,5,1,16.0,6,0,0.6666666666666666,5
21,1,1,0,1,4.0,3.0,2,1,1,1,2,2,1,1,1,1,0,0,1,1,0,2,1,3,3,3,2.0,6,83.5,11,16,16,1,3.5,6,2,13.5,5,1,0.5,9
15,0,1,0,1,2.0,3.0,3,3,3,1,4,3,0,1,1,0,0,1,1,1,1,2,3,5,5,2,2.0,4,84.7,13,14,15,1,2.5,7,2,13.5,1,1,0.5,7
20,1,1,1,1,3.0,2.0,4,2,1,1,4,3,0,0,1,1,0,1,1,1,0,4,5,5,3,1,2.0,3,89.6,13,20,18,1,2.5,4,1,16.5,7,1,0.5,4
20,1,1,1,1,4.0,,0,2,0,1,2,2,2,0,1,0,0,0,0,1,0,1,1,2,2,1,5.0,0,88.7,8,11,8,0,,3,1,9.5,3,0,0.6666666666666666,7
17,0,1,1,1,4.0,0.0,2,0,3,0,1,3,0,0,1,1,1,0,1,0,1,5,5,4,1,3,4.0,0,100.0,16,18,16,1,2.0,4,1,17.0,2,0,0.6,4
20,1,1,0,1,2.0,0.0,1,3,0,1,2,2,0,0,0,1,0,1,1,1,0,4,1,3,2,5,4.0,2,98.3,15,14,13,1,1.0,7,0,14.5,-1,0,0.5,7
18,1,1,0,1,4.0,0.0,0,3,0,0,1,1,0,0,0,1,1,1,0,0,1,4,4,1,2,2,2.0,2,96.2,13,13,13,1,2.0,4,0,13.0,0,0,0.5,4
16,1,0,0,1,2.0,1.0,2,4,0,2,4,2,2,0,0,0,1,1,1,1,0,2,2,5,5,1,3.0,0,97.0,7,6,4,0,1.5,6,0,6.5,-1,0,0.3333333333333333,10
16,1,1,1,1,2.0,2.0,2,3,3,1,2,3,0,0,0,1,0,0,1,0,0,5,2,5,2,2,1.0,0,100.0,17,20,19,1,2.0,4,0,18.5,3,0,0.5,4
19,0,0,0,1,3.0,2.0,2,2,1,2,1,2,0,1,1,0,0,0,1,1,0,1,1,4,5,5,1.0,1,100.0,13,13,15,1,2.5,10,2,13.0,0,0,0.4,10
19,0,1,1,1,4.0,4.0,2,2,2,0,1,3,2,0,1,1,0,1,1,1,0,1,3,3,5,2,2.0,1,100.0,7,8,8,0,4.0,7,1,7.5,1,0,0.75,11
16,1,0,0,1,3.0,,2,2,0,1,2,2,0,0,1,1,0,0,1,0,1,2,1,1,3,5,2.0,0,100.0,9,13,13,1,,8,1,11.0,4,0,1.0,8
21,1,0,0,1,3.0,1.0,3,2,0,1,4,3,1,0,0,0,1,1,1,0,1,3,4,5,1,5,4.0,2,93.8,15,14,16,1,2.0,6,0,14.5,-1,0,0.5,8
19,1,1,1,0,4.0,3.0,0,2,1,1,2,2,0,1,1,0,1,0,1,1,0,2,3,5,5,4,4.0,0,98.9,11,13,15,1,3.5,9,2,12.0,2,0,0.3333333333333333,9
17,0,1,0,0,3.0,4.0,2,4,3,1,1,2,0,0,1,1,0,1,1,1,1,5,1,1,4,5,3.0,0,89.9,16,16,13,1,3.5,9,1,16.0,0,0,1.0,9
20,0,0,1,1,,3.0,0,2,0,0,1,2,0,0,0,0,1,0,1,1,0,3,1,3,3,4,4.0,0,93.9,17,20,20,1,,7,0,18.5,3,0,0.5,7
16,0,1,0,1,3.0,2.0,2,4,1,1,1,3,0,0,1,1,1,1,0,0,0,5,5,3,5,5,1.0,3,94.7,9,11,9,0,2.5,10,1,10.0,2,1,0.75,10
19,0,1,0,1,3.0,3.0,4,2,0,0,3,2,0,0,1,0,0,1,1,1,1,1,4,3,5,5,1.0,1,100.0,10,13,13,1,3.0,10,1,11.5,3,0,0.5,10
16,1,1,0,0,3.0,3.0,3,3,3,1,4,3,0,1,0,1,1,1,1,1,0,3,4,5,3,2,4.0,5,91.6,16,16,18,1,3.0,5,1,16.0,0,1,0.5,6
18,1,0,1,1,4.0,3.0,3,3,1,1,4,3,2,1,1,0,1,0,1,1,0,5,2,2,2,4,1.0,0,98.8,12,11,10,1,3.5,6,2,11.5,-1,0,1.0,10
15,1,0,1,0,3.0,3.0,1,2,1,0,2,2,0,0,0,0,0,0,1,1,0,1,5,5,5,1,1.0,0,95.9,11,12,14,1,3.0,6,0,11.5,1,0,0.3333333333333333,6
20,0,1,0,1,4.0,4.0,1,3,3,0,2,4,1,1,0,1,1,0,0,1,0,5,3,4,1,1,1.0,4,93.4,14,14,14,1,4.0,2,1,14.0,0,1,0.8,4
16,1,1,1,1,1.0,4.0,0,3,1,1,2,3,0,0,1,1,1,1,1,1,0,3,2,4,5,2,1.0,1,98.4,15,17,16,1,2.5,7,1,16.0,2,0,0.6,7
15,0,1,0,0,,3.0,4,3,0,1,2,2,0,0,1,0,0,1,1,1,0,1,4,5,3,1,5.0,0,95.9,15,14,18,1,,4,1,14.5,-1,0,0.3333333333333333,4
19,0,1,0,1,3.0,3.0,2,3,1,0,2,1,1,1,1,1,1,1,1,0,1,5,1,5,4,1,,1,98.6,12,12,10,1,3.0,5,2,12.0,0,0,0.16666666666666666,7
15,1,0,1,1,0.0,3.0,0,2,3,0,1,2,0,0,1,0,0,0,1,1,0,4,5,1,3,5,3.0,1,100.0,11,13,10,1,1.5,8,1,12.0,2,0,1.0,8
20,1,1,1,1,2.0,4.0,1,2,2,1,2,1,1,0,1,1,0,1,1,1,0,3,4,3,3,3,5.0,2,87.0,13,13,11,1,3.0,6,1,13.0,0,0,0.25,8
16,1,1,0,1,3.0,0.0,1,3,3,1,1,2,0,1,0,0,1,1,1,1,0,3,4,1,1,3,3.0,0,99.5,19,20,20,1,1.5,4,1,19.5,1,0,1.0,4
18,0,1,0,1,0.0,4.0,0,3,3,1,1,2,0,0,1,0,0,0,1,0,0,3,5,4,2,1,5.0,0,100.0,14,17,19,1,2.0,3,1,15.5,3,0,0.4,3
21,0,0,0,1,2.0,,2,2,0,1,3,3,0,0,1,0,1,1,1,0,1,1,4,4,1,2,5.0,1,100.0,18,18,20,1,,3,1,18.0,0,0,0.6,3
19,1,1,0,1,3.0,3.0,2,1,2,0,3,1,0,1,1,0,0,0,1,1,1,3,2,2,1,2,3.0,2,94.9,13,15,16,1,3.0,3,2,14.0,2,0,0.3333333333333333,3
16,1,1,0,1,3.0,4.0,2,3,1,0,2,3,0,1,1,1,1,1,1,0,1,5,5,3,5,4,2.0,0,95.0,14,16,19,1,3.5,9,2,15.0,2,0,0.75,9
20,0,1,1,0,4.0,2.0,2,3,3,0,1,2,1,1,1,1,1,1,1,1,0,4,4,3,4,2,4.0,0,92.9,12,14,15,1,3.0,6,2,13.0,2,0,0.5,8
19,1,1,0,1,3.0,3.0,0,2,0,1,4,2,0,0,0,0,0,1,1,1,1,5,4,4,3,2,5.0,3,96.9,13,14,14,1,3.0,5,0,13.5,1,1,0.4,5
17,0,1,0,1,3.0,2.0,2,1,3,0,2,3,0,1,1,0,0,1,1,1,0,5,5,1,1,5,2.0,4,87.3,14,13,16,1,2.5,6,2,13.5,-1,1,1.5,6
15,0,1,1,1,4.0,2.0,2,1,0,1,1,3,1,1,1,1,0,0,1,1,0,3,1,5,1,5,4.0,0,100.0,10,11,13,1,3.0,6,2,10.5,1,0,0.5,8
21,1,1,1,1,4.0,2.0,2,3,2,2,2,2,1,0,1,0,0,1,1,1,0,4,3,3,2,1,3.0,13,73.3,13,13,12,1,3.0,3,1,13.0,0,2,0.5,7
20,1,0,1,1,2.0,2.0,4,3,2,1,1,2,0,1,1,0,1,0,1,1,1,4,5,5,2,2,5.0,1,93.7,15,18,19,1,2.0,4,2,16.5,3,0,0.3333333333333333,4
17,1,0,1,0,2.0,2.0,2,0,3,1,2,2,0,0,0,0,0,0,1,1,0,4,1,4,4,3,4.0,2,93.3,8,12,11,1,2.0,7,0,10.0,4,0,0.4,7
16,1,0,0,1,3.0,4.0,3,3,1,0,3,2,0,0,0,0,1,1,1,1,0,4,4,2,3,2,2.0,2,100.0,16,15,17,1,3.5,5,0,15.5,-1,0,0.6666666666666666,5
18,0,1,0,1,3.0,4.0,2,3,2,1,1,2,0,0,0,0,0,1,1,1,0,2,2,4,1,2,4.0,1,96.5,15,18,19,1,3.5,3,0,16.5,3,0,0.4,3
19,0,0,1,1,4.0,1.0,4,1,3,0,1,3,0,0,1,1,1,0,0,0,0,4,4,5,5,1,3.0,2,97.9,9,10,13,1,2.5,6,1,9.5,1,0,0.5,6
15,0,1,1,1,,3.0,3,1,1,0,1,2,3,0,1,0,1,0,1,1,1,3,4,4,2,3,4.0,2,93.4,7,4,5,0,,5,1,5.5,-3,0,0.4,11
19,1,1,0,0,3.0,1.0,3,2,0,1,1,1,0,0,0,1,0,1,1,0,0,4,1,3,1,1,1.0,4,84.2,10,12,11,1,2.0,2,0,11.0,2,1,0.25,2
21,0,1,0,1,4.0,0.0,3,2,3,0,1,2,0,0,1,0,1,0,0,1,0,5,5,5,5,2,5.0,3,95.1,9,12,14,1,2.0,7,1,10.5,3,1,0.3333333333333333,7
16,1,1,0,1,3.0,1.0,4,3,3,1,1,2,2,0,0,1,0,1,1,1,0,2,3,5,1,3,2.0,1,100.0,6,6,7,0,2.0,4,0,6.0,0,0,0.3333333333333333,8
19,1,1,1,1,2.0,,2,1,2,1,1,2,0,0,0,0,1,0,1,1,1,5,3,2,4,2,2.0,0,100.0,16,17,15,1,,6,0,16.5,1,0,0.6666666666666666,6
15,1,1,0,1,,4.0,4,4,1,2,1,2,2,1,0,1,1,0,1,1,0,3,5,3,4,1,5.0,0,100.0,8,6,6,0,,5,1,7.0,-2,0,0.5,9
16,1,1,0,1,2.0,2.0,3,2,1,0,1,2,0,1,1,0,1,1,1,1,0,3,5,1,5,1,5.0,3,95.7,11,13,12,1,2.0,6,2,12.0,2,1,1.0,6
19,1,1,1,1,4.0,2.0,1,2,3,1,1,3,0,1,1,0,1,1,1,1,0,4,2,2,2,5,1.0,1,100.0,14,18,17,1,3.0,7,2,16.0,4,0,1.0,7
18,1,1,1,1,4.0,2.0,0,3,0,1,2,1,1,0,0,1,1,1,1,1,0,3,5,3,4,3,1.0,10,73.4,10,10,11,1,3.0,7,0,10.0,0,2,0.25,11
20,0,1,1,1,3.0,3.0,1,2,1,1,2,4,0,1,1,0,1,1,1,1,1,2,2,1,2,5,2.0,0,88.9,19,20,20,1,3.0,7,2,19.5,1,0,2.0,7
16,1,1,1,1,3.0,3.0,1,2,3,0,1,2,1,0,0,1,0,0,1,1,1,5,5,5,5,3,4.0,0,100.0,9,10,10,1,3.0,8,0,9.5,1,0,0.3333333333333333,10
20,0,0,0,0,3.0,2.0,3,2,0,2,2,2,0,0,0,1,1,1,0,1,0,3,2,2,5,4,5.0,0,92.6,12,12,15,1,2.5,9,0,12.0,0,0,0.6666666666666666,9
16,0,0,0,0,3.0,4.0,0,4,0,1,4,3,1,0,0,0,0,0,1,0,0,3,5,5,1,3,1.0,1,95.1,5,6,6,0,3.5,4,0,5.5,1,0,0.5,6
18,1,1,0,1,3.0,2.0,4,3,1,0,4,3,0,0,0,0,1,1,1,0,1,2,5,5,5,2,1.0,0,96.0,10,15,14,1,2.5,7,0,12.5,5,0,0.5,7
20,1,1,0,1,3.0,4.0,1,4,0,1,1,2,0,1,1,0,1,1,0,1,0,1,3,5,1,3,1.0,1,93.5,16,18,19,1,3.5,4,2,17.0,2,0,0.3333333333333333,4
17,1,1,0,1,4.0,3.0,1,2,1,1,2,3,0,0,1,1,1,0,1,0,0,1,4,3,2,5,4.0,1,100.0,15,15,16,1,3.5,7,1,15.0,0,0,0.75,7
15,0,0,0,1,3.0,3.0,2,2,0,2,1,4,0,0,0,0,1,0,1,1,0,2,4,1,1,1,2.0,22,48.5,13,17,17,1,3.0,2,0,15.0,4,3,2.0,6
17,1,1,0,1,2.0,4.0,3,0,3,1,1,3,0,1,0,1,1,1,1,1,1,3,2,3,2,1,2.0,10,70.8,19,20,20,1,3.0,3,1,19.5,1,2,0.75,5
19,0,1,1,1,3.0,4.0,0,4,1,1,1,1,0,0,0,1,0,0,0,0,1,2,1,5,4,3,1.0,1,100.0,5,5,3,0,3.5,7,0,5.0,0,0,0.16666666666666666,7
18,1,1,0,0,4.0,2.0,1,3,0,0,1,3,0,1,0,0,0,1,1,1,1,2,3,2,2,4,4.0,4,88.8,12,14,16,1,3.0,6,1,13.0,2,1,1.0,6
17,1,1,0,0,3.0,2.0,3,3,1,1,2,3,0,1,1,1,1,0,1,1,0,1,5,5,3,1,4.0,0,100.0,12,13,16,1,2.5,4,2,12.5,1,0,0.5,4
16,0,1,1,1,3.0,4.0,4,0,1,1,2,3,1,0,0,0,0,0,1,0,1,4,3,1,1,1,2.0,0,98.1,12,13,14,1,3.5,2,0,12.5,1,0,1.5,4
19,0,0,0,1,4.0,2.0,4,3,3,2,2,3,0,0,1,0,1,0,0,1,0,3,1,3,4,1,5.0,0,97.8,16,16,18,1,3.0,5,1,16.0,0,0,0.75,5
19,1,1,0,1,3.0,1.0,3,4,0,0,1,4,0,0,0,1,0,0,1,1,0,5,3,1,2,4,1.0,0,98.2,16,15,20,1,2.0,6,0,15.5,-1,0,2.0,6
17,0,1,0,1,3.0,3.0,3,2,1,0,1,2,0,0,0,0,0,1,1,1,1,2,1,3,5,5,4.0,3,88.0,18,16,16,1,3.0,10,0,17.0,-2,1,0.5,10
17,0,0,0,1,4.0,4.0,4,3,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,3,5.0,1,100.0,8,11,11,1,4.0,4,1,9.5,3,0,0.5,4
18,0,0,0,1,2.0,4.0,0,3,1,1,1,2,2,0,0,1,1,1,1,1,1,4,1,1,2,4,3.0,5,84.1,12,10,7,0,3.0,6,0,11.0,-2,1,1.0,11
15,0,1,0,0,4.0,4.0,2,1,3,2,4,1,0,1,0,1,0,0,1,1,1,3,1,3,4,3,1.0,6,83.6,11,15,12,1,4.0,7,1,13.0,4,1,0.25,8
17,0,1,0,1,2.0,3.0,3,2,3,1,2,2,0,1,0,0,0,1,1,1,1,2,1,3,5,2,3.0,1,99.9,11,11,11,1,2.5,7,1,11.0,0,0,0.5,7
21,1,1,0,1,0.0,1.0,0,0,1,1,4,2,0,1,0,1,0,0,1,1,1,1,5,3,1,3,2.0,1,100.0,12,14,13,1,0.5,4,1,13.0,2,0,0.5,4
17,1,0,0,1,4.0,3.0,2,2,1,1,2,2,1,0,0,0,0,1,1,1,1,2,3,4,4,1,2.0,1,94.2,10,11,11,1,3.5,5,0,10.5,1,0,0.4,7
20,0,1,0,1,2.0,4.0,2,3,3,1,1,3,0,0,0,1,0,0,1,0,0,5,4,1,5,4,,1,94.8,16,18,18,1,3.0,9,0,17.0,2,0,1.5,9
16,1,0,0,1,4.0,1.0,3,2,0,1,1,3,1,1,1,1,1,1,1,1,0,3,4,4,3,4,4.0,0,97.0,10,14,12,1,2.5,7,2,12.0,4,0,0.6,9
21,1,1,0,0,4.0,2.0,2,2,0,0,2,2,0,0,1,0,1,1,1,1,1,3,5,4,5,5,4.0,0,100.0,12,12,12,1,3.0,10,1,12.0,0,0,0.4,10
21,0,1,0,1,4.0,0.0,4,0,2,2,1,4,1,1,1,0,0,0,0,1,1,3,2,5,1,2,5.0,3,90.1,14,18,16,1,2.0,3,2,16.0,4,1,0.6666666666666666,5
20,1,1,1,1,4.0,3.0,3,2,1,0,3,1,0,1,1,1,0,0,1,1,0,3,1,4,3,5,3.0,4,85.5,7,8,9,0,3.5,8,2,7.5,1,1,0.2,8
20,0,1,1,1,2.0,,3,3,2,0,2,3,2,0,1,1,1,1,1,1,1,1,3,4,2,5,2.0,0,100.0,15,16,15,1,,7,1,15.5,1,0,0.6,11
19,0,1,1,1,4.0,3.0,1,3,3,0,1,3,0,1,0,0,1,0,1,0,0,5,1,3,3,2,2.0,2,97.9,18,19,20,1,3.5,5,1,18.5,1,0,0.75,5
15,1,1,0,0,2.0,4.0,3,4,2,0,2,2,0,0,0,0,0,1,0,0,1,2,1,3,3,1,4.0,0,97.6,13,17,16,1,3.0,4,0,15.0,4,0,0.5,4
16,0,1,1,1,3.0,1.0,4,2,3,1,3,2,1,1,0,0,0,1,0,1,1,1,4,2,3,4,4.0,3,93.0,10,9,8,0,2.0,7,1,9.5,-1,1,0.6666666666666666,9
18,0,0,1,0,4.0,4.0,0,2,3,1,1,2,0,0,1,0,0,1,1,1,0,4,1,1,5,3,4.0,1,98.8,14,13,13,1,4.0,8,1,13.5,-1,0,1.0,8
21,0,1,0,1,3.0,4.0,3,2,3,1,2,3,0,0,0,1,0,1,1,1,1,3,3,4,3,2,1.0,5,87.5,13,17,14,1,3.5,5,0,15.0,4,1,0.6,6
18,0,0,1,1,3.0,2.0,0,1,3,1,1,3,3,1,0,0,1,0,1,1,1,3,3,4,3,5,3.0,8,81.6,8,8,1,0,2.5,8,1,8.0,0,2,0.6,15
17,0,1,0,1,3.0,4.0,4,3,0,1,2,2,0,1,0,1,1,0,1,1,1,2,4,1,2,3,3.0,2,90.8,14,16,15,1,3.5,5,1,15.0,2,0,1.0,5
17,1,1,1,1,3.0,2.0,4,1,0,1,1,2,0,0,0,1,1,0,1,1,1,3,5,3,3,2,1.0,6,79.8,10,14,12,1,2.5,5,0,12.0,4,1,0.5,6
18,1,1,0,1,4.0,4.0,0,2,2,1,1,1,0,0,0,1,1,1,1,1,0,3,4,3,5,2,2.0,0,96.0,15,16,16,1,4.0,7,0,15.5,1,0,0.25,7
17,0,1,0,0,1.0,4.0,2,1,0,1,2,2,0,0,0,0,0,1,1,1,0,2,4,1,4,1,,1,85.8,11,12,10,1,2.5,5,0,11.5,1,0,1.0,5
15,0,0,0,1,3.0,4.0,4,2,3,1,1,4,1,1,0,1,1,1,1,1,1,5,1,1,4,1,5.0,2,89.1,16,18,16,1,3.5,5,1,17.0,2,0,2.0,7
20,1,1,0,1,4.0,3.0,3,3,1,1,2,1,0,1,0,1,0,1,1,0,1,1,2,3,5,4,2.0,1,100.0,11,16,13,1,3.5,9,1,13.5,5,0,0.25,9
17,0,1,0,1,3.0,1.0,2,3,2,0,3,4,0,1,0,0,0,1,1,1,0,5,5,1,5,4,5.0,1,100.0,16,19,18,1,2.0,9,1,17.5,3,0,2.0,9
19,1,1,1,1,1.0,3.0,4,2,0,1,1,3,0,1,0,0,1,1,1,1,0,2,5,3,3,3,4.0,3,85.9,11,15,14,1,2.0,6,1,13.0,4,1,0.75,6
17,0,1,1,1,3.0,2.0,2,3,0,0,2,4,0,1,0,1,0,0,1,1,0,3,5,1,5,4,3.0,2,86.5,13,15,13,1,2.5,9,1,14.0,2,0,2.0,9
16,0,1,1,1,2.0,4.0,0,4,3,2,2,1,2,0,1,0,0,1,1,1,0,3,1,3,3,2,4.0,0,100.0,9,10,8,0,3.0,5,1,9.5,1,0,0.25,9
15,0,0,0,1,2.0,4.0,3,3,3,0,1,2,1,0,0,1,1,1,1,1,1,5,4,2,1,2,5.0,9,80.1,15,14,13,1,3.0,3,0,14.5,-1,2,0.6666666666666666,6
16,0,0,0,1,4.0,4.0,3,4,2,0,2,1,0,0,0,0,0,0,1,1,0,4,1,3,2,2,5.0,6,81.1,16,13,18,1,4.0,4,0,14.5,-3,1,0.25,5
16,0,1,0,1,3.0,0.0,3,2,1,2,2,3,0,1,0,0,1,0,0,1,0,1,3,3,2,2,3.0,1,94.5,14,17,18,1,1.5,4,1,15.5,3,0,0.75,4
19,0,1,1,1,4.0,4.0,3,2,3,1,2,3,2,1,0,0,0,0,1,1,1,3,2,4,2,1,4.0,0,100.0,8,9,8,0,4.0,3,1,8.5,1,0,0.6,7
15,0,1,0,1,4.0,4.0,2,3,1,2,4,1,0,0,0,0,1,1,1,0,0,2,2,3,1,2,3.0,2,100.0,8,10,11,1,4.0,3,0,9.0,2,0,0.25,3
15,1,1,0,1,3.0,4.0,2,0,0,0,2,3,0,0,1,0,0,1,0,1,1,5,1,1,2,2,5.0,0,97.0,19,20,20,1,3.5,4,1,19.5,1,0,1.5,4
15,1,1,0,0,0.0,2.0,0,4,1,0,4,2,0,0,1,0,1,0,1,0,0,1,4,5,3,2,3.0,2,97.8,9,13,10,1,1.0,5,1,11.0,4,0,0.3333333333333333,5
15,1,1,0,1,3.0,1.0,2,2,1,1,2,1,0,0,0,0,0,1,1,1,1,4,5,1,4,5,3.0,3,92.3,15,16,15,1,2.0,9,0,15.5,1,1,0.5,9
15,0,1,1,1,2.0,0.0,1,2,3,1,1,2,1,0,1,0,1,0,1,1,0,3,3,4,2,3,5.0,1,100.0,11,11,14,1,1.0,5,1,11.0,0,0,0.4,7
19,0,1,0,1,4.0,3.0,0,2,3,0,2,1,0,0,0,0,1,1,1,0,0,5,3,1,2,3,3.0,10,69.3,7,11,9,0,3.5,5,0,9.0,4,2,0.5,7
17,0,1,0,1,2.0,3.0,3,3,3,0,1,2,2,1,0,1,0,1,1,1,0,3,2,2,3,2,4.0,3,92.6,8,9,5,0,2.5,5,1,8.5,1,1,0.6666666666666666,9
16,0,1,1,0,2.0,4.0,2,3,1,0,2,2,0,0,1,0,0,1,1,1,1,5,4,5,3,2,5.0,8,76.8,13,15,14,1,3.0,5,1,14.0,2,2,0.3333333333333333,6
15,0,1,1,1,3.0,,3,4,2,1,2,3,0,0,0,1,0,0,1,0,0,4,5,5,2,3,3.0,7,82.2,9,11,12,1,,5,0,10.0,2,1,0.5,6
21,0,1,0,0,2.0,2.0,0,2,2,1,2,3,3,0,1,1,1,1,1,1,0,2,2,4,5,4,,0,100.0,4,8,4,0,2.0,9,1,6.0,4,0,0.6,15
17,0,0,0,0,2.0,3.0,2,0,3,1,1,2,1,1,1,0,1,0,1,1,1,2,4,5,1,5,4.0,3,92.4,8,7,9,0,2.5,6,2,7.5,-1,1,0.3333333333333333,8
17,1,1,0,1,3.0,4.0,3,3,0,1,2,3,1,1,1,0,0,1,1,0,0,1,5,3,4,5,4.0,2,91.2,15,15,15,1,3.5,9,2,15.0,0,0,0.75,11
16,0,1,1,1,1.0,4.0,4,2,0,1,1,2,0,0,1,1,1,1,0,1,1,3,1,4,4,4,4.0,0,100.0,9,11,7,0,2.5,8,1,10.0,2,0,0.4,8
19,1,1,0,1,1.0,4.0,3,1,1,1,2,2,1,1,1,1,1,1,0,0,0,3,4,2,1,2,1.0,1,100.0,11,11,10,1,2.5,3,2,11.0,0,0,0.6666666666666666,5
18,1,0,0,1,3.0,3.0,3,4,3,1,2,3,0,0,1,0,0,1,1,1,0,3,3,5,2,3,5.0,2,96.2,12,16,16,1,3.0,5,1,14.0,4,0,0.5,5
18,0,1,0,1,4.0,3.0,0,4,3,1,4,3,0,0,0,1,0,1,1,1,0,2,4,5,2,5,1.0,2,89.0,13,16,18,1,3.5,7,0,14.5,3,0,0.5,7
17,0,1,0,1,3.0,4.0,2,3,3,1,1,3,0,0,0,0,1,1,1,1,0,1,4,4,2,4,3.0,5,90.0,14,17,18,1,3.5,6,0,15.5,3,1,0.6,7
20,1,1,1,1,3.0,3.0,3,4,3,2,2,3,0,0,1,0,1,0,1,0,0,2,4,5,2,4,5.0,2,91.7,14,16,19,1,3.0,6,1,15.0,2,0,0.5,6
20,1,0,0,1,3.0,2.0,3,3,0,0,2,3,1,0,1,0,0,1,1,1,0,5,5,5,2,1,4.0,1,92.5,12,15,16,1,2.5,3,1,13.5,3,0,0.5,5
16,0,0,0,1,3.0,2.0,0,3,3,0,4,2,0,1,0,0,0,1,1,0,0,3,5,2,4,4,4.0,4,85.4,8,9,10,1,2.5,8,1,8.5,1,1,0.6666666666666666,8
18,0,1,0,0,4.0,0.0,4,3,0,1,2,3,0,1,1,1,0,0,1,1,1,5,1,2,2,1,4.0,2,97.9,17,17,18,1,2.0,3,2,17.0,0,0,1.0,3
17,1,0,0,1,1.0,3.0,1,2,1,0,1,1,0,0,0,1,1,1,0,1,1,4,1,4,3,1,4.0,6,87.3,13,12,11,1,2.0,4,0,12.5,-1,1,0.2,5
19,0,0,0,0,3.0,1.0,2,3,3,1,1,4,0,0,0,1,1,1,0,1,0,5,5,5,5,5,3.0,7,82.6,12,15,14,1,2.0,10,0,13.5,3,1,0.6666666666666666,11
18,0,0,0,1,4.0,2.0,0,2,3,2,2,2,0,0,0,0,0,1,1,1,0,5,5,1,2,2,2.0,2,84.2,14,16,16,1,3.0,4,0,15.0,2,0,1.0,4
17,0,1,0,1,4.0,2.0,4,3,3,0,2,1,0,0,1,0,0,1,0,0,1,5,2,4,3,2,5.0,2,100.0,13,13,13,1,3.0,5,1,13.0,0,0,0.2,5
17,1,1,0,1,2.0,3.0,1,3,0,0,3,3,0,0,1,0,0,1,1,0,0,2,4,2,4,4,2.0,3,96.7,15,16,16,1,2.5,8,1,15.5,1,1,1.0,8
15,1,1,0,1,2.0,2.0,0,2,0,0,1,2,0,0,0,0,1,0,1,0,1,5,4,1,3,3,5.0,3,89.7,13,17,15,1,2.0,6,0,15.0,4,1,1.0,6
19,1,0,0,1,4.0,3.0,2,4,3,1,4,3,3,1,1,0,0,1,1,1,0,3,3,5,1,3,4.0,3,99.3,7,6,8,0,3.5,4,2,6.5,-1,1,0.5,10
15,0,1,0,1,1.0,1.0,2,3,0,1,1,2,0,1,1,1,1,1,0,0,1,1,5,4,1,1,1.0,2,90.1,11,12,11,1,1.0,2,2,11.5,1,0,0.4,2
16,0,1,0,0,4.0,1.0,3,2,2,0,4,3,0,0,1,0,1,1,1,1,0,4,5,4,3,4,3.0,4,90.5,9,13,12,1,2.5,7,1,11.0,4,1,0.6,7
